year,week,date,track,artists,url,track_popularity,track_name,track_artists,track_album_name,track_href,track_album_release_date,owner_id
2013,39,28 de septiembre,La La La,"['Naughty Boy', 'Sam Smith']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2013,1.0,La La La,"['Naughty Boy', 'Sam Smith']",In The Lonely Hour (Deluxe Edition),https://api.spotify.com/v1/tracks/2R96uVFJ0GSbO5P0PSbINP,2014-01-01,42416345k
2013,40,5 de octubre,We Can't Stop,['Miley Cyrus'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2013,75.0,We Can't Stop,['Miley Cyrus'],Bangerz (Deluxe Version),https://api.spotify.com/v1/tracks/2y4lAQpi5VTNLu2ldeTdUH,2013-10-04,angelus_
2013,40,5 de octubre,We Can't Stop,['Miley Cyrus'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2013,3.0,We Can't Stop,['Miley Cyrus'],Bangerz (Deluxe Version),https://api.spotify.com/v1/tracks/3laEHVL9YgKy7loUz6PaAh,2013-10-04,dannig012
2013,40,5 de octubre,We Can't Stop,['Miley Cyrus'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2013,15.0,We Can't Stop,['Miley Cyrus'],We Can't Stop,https://api.spotify.com/v1/tracks/5ve0BYRZZ2aoHFqZMxqYgt,2013-06-03,dannig012
2013,43,26 de octubre,Roar,['Katy Perry'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2013,15.0,Roar,['Katy Perry'],PRISM (Deluxe),https://api.spotify.com/v1/tracks/3bDGwl0X3EjQmIyFD1uif5,2013-01-01,angelus_
2013,43,26 de octubre,Roar,['Katy Perry'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2013,6.0,Roar,['Katy Perry'],Roar,https://api.spotify.com/v1/tracks/3wepnWWqG3Kn8yt3tj1wDy,2013-01-01,dannig012
2013,43,26 de octubre,Roar,['Katy Perry'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2013,74.0,Roar,['Katy Perry'],PRISM (Deluxe),https://api.spotify.com/v1/tracks/6F5c58TMEs1byxUstkzVeM,2013-01-01,nestorviolin
2013,45,9 de noviembre,Wrecking Ball,['Miley Cyrus'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2013,72.0,Wrecking Ball,['Miley Cyrus'],Bangerz (Deluxe Version),https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,2013-10-04,dannig012
2013,46,16 de noviembre,Wrecking Ball,['Miley Cyrus'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2013,72.0,Wrecking Ball,['Miley Cyrus'],Bangerz (Deluxe Version),https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,2013-10-04,dannig012
2013,49,7 de diciembre,Wrecking Ball,['Miley Cyrus'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2013,72.0,Wrecking Ball,['Miley Cyrus'],Bangerz (Deluxe Version),https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,2013-10-04,dannig012
2013,50,14 de diciembre,Wrecking Ball,['Miley Cyrus'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2013,72.0,Wrecking Ball,['Miley Cyrus'],Bangerz (Deluxe Version),https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,2013-10-04,dannig012
2013,47,23 de noviembre,Burn,['Ellie Goulding'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2013,7.0,Burn,['Ellie Goulding'],Burn,https://api.spotify.com/v1/tracks/6B8CAgQ38mWf7xTvFtC0BB,2013-01-01,dannig012
2013,47,23 de noviembre,Burn,['Ellie Goulding'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2013,67.0,Burn,['Ellie Goulding'],Halcyon Days,https://api.spotify.com/v1/tracks/2GgxS8bUT5G25QJTsfSv0R,2014-01-01,nestorviolin
2013,48,30 de noviembre,Counting Stars,['OneRepublic'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2013,12.0,Counting Stars,['OneRepublic'],Native (Deluxe),https://api.spotify.com/v1/tracks/519uJbE3zyKLlToVA65PrP,2013-01-01,dannig012
2013,48,30 de noviembre,Counting Stars,['OneRepublic'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2013,5.0,Counting Stars,['OneRepublic'],Just Love,https://api.spotify.com/v1/tracks/3kd5bRZQrdMBRErXgp9xnd,2014-01-01,brunocossio
2014,5,1 de febrero,Hey Brother,['Avicii'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,19.0,Hey Brother,['Avicii'],True,https://api.spotify.com/v1/tracks/3zKST4nk4QJE77oLjUZ0Ng,2013-01-01,elsapato
2014,6,8 de febrero,Hey Brother,['Avicii'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,19.0,Hey Brother,['Avicii'],True,https://api.spotify.com/v1/tracks/3zKST4nk4QJE77oLjUZ0Ng,2013-01-01,elsapato
2014,12,22 de marzo,Can't Remember to Forget You,"['Shakira', 'Rihanna']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,7.0,Can't Remember to Forget You,"['Shakira', 'Rihanna']",Can't Remember to Forget You,https://api.spotify.com/v1/tracks/0BBj0SW3vef8UNzTg4lwH9,2014-01-13,angelus_
2014,16,19 de abril,Dark Horse,"['Katy Perry', 'Juicy J']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,15.0,Dark Horse,"['Katy Perry', 'Juicy J']",PRISM (Deluxe),https://api.spotify.com/v1/tracks/4kgsK0fftHtg9gZOzkU5T2,2013-01-01,angelus_
2014,16,19 de abril,Dark Horse,"['Katy Perry', 'Juicy J']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,0.0,Dark Horse,"['Katy Perry', 'Juicy J']",PRISM,https://api.spotify.com/v1/tracks/3dcnygRsyW2U390tK79Ck5,2013-01-01,angelus_
2014,18,3 de mayo,Dark Horse,"['Katy Perry', 'Juicy J']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,15.0,Dark Horse,"['Katy Perry', 'Juicy J']",PRISM (Deluxe),https://api.spotify.com/v1/tracks/4kgsK0fftHtg9gZOzkU5T2,2013-01-01,angelus_
2014,18,3 de mayo,Dark Horse,"['Katy Perry', 'Juicy J']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,0.0,Dark Horse,"['Katy Perry', 'Juicy J']",PRISM,https://api.spotify.com/v1/tracks/3dcnygRsyW2U390tK79Ck5,2013-01-01,angelus_
2014,21,24 de mayo,Trumpets,['Jason Derulo'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,64.0,Trumpets,['Jason Derulo'],Tattoos,https://api.spotify.com/v1/tracks/6jizk5lOUnfpaZXYMdfeC6,2013-09-10,dannig012
2014,30,26 de julio,Stolen Dance,['Milky Chance'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,11.0,Stolen Dance,['Milky Chance'],Sadnecessary,https://api.spotify.com/v1/tracks/6vZdRrueM9ZEJjx6EWe1XQ,2014-05-12,brunocossio
2014,30,26 de julio,Stolen Dance,['Milky Chance'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,5.0,Stolen Dance,['Milky Chance'],Stolen Dance,https://api.spotify.com/v1/tracks/44stBEuK7DXOyfoyuNndpn,2014-03-27,42416345k
2014,43,25 de octubre,All About That Bass,['Meghan Trainor'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,62.0,All About That Bass,['Meghan Trainor'],All About That Bass,https://api.spotify.com/v1/tracks/0ifSeVGUr7py5GggttDhXw,2014-06-30,dannig012
2014,43,25 de octubre,All About That Bass,['Meghan Trainor'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,66.0,All About That Bass,['Meghan Trainor'],Title (Deluxe),https://api.spotify.com/v1/tracks/5jE48hhRu8E6zBDPRSkEq7,2015-01-09,dannig012
2014,44,1 de noviembre,All About That Bass,['Meghan Trainor'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,62.0,All About That Bass,['Meghan Trainor'],All About That Bass,https://api.spotify.com/v1/tracks/0ifSeVGUr7py5GggttDhXw,2014-06-30,dannig012
2014,44,1 de noviembre,All About That Bass,['Meghan Trainor'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,66.0,All About That Bass,['Meghan Trainor'],Title (Deluxe),https://api.spotify.com/v1/tracks/5jE48hhRu8E6zBDPRSkEq7,2015-01-09,dannig012
2014,49,6 de diciembre,All About That Bass,['Meghan Trainor'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,62.0,All About That Bass,['Meghan Trainor'],All About That Bass,https://api.spotify.com/v1/tracks/0ifSeVGUr7py5GggttDhXw,2014-06-30,dannig012
2014,49,6 de diciembre,All About That Bass,['Meghan Trainor'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,66.0,All About That Bass,['Meghan Trainor'],Title (Deluxe),https://api.spotify.com/v1/tracks/5jE48hhRu8E6zBDPRSkEq7,2015-01-09,dannig012
2014,45,8 de noviembre,Chandelier,['Sia'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,52.0,Chandelier,['Sia'],Chandelier,https://api.spotify.com/v1/tracks/3D4QFgYa3P9P0gjmv4eX6I,2014-03-17,dannig012
2014,45,8 de noviembre,Chandelier,['Sia'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,67.0,Chandelier,['Sia'],1000 Forms Of Fear (Deluxe Version),https://api.spotify.com/v1/tracks/2s1sdSqGcKxpPr5lCl7jAV,2015-05-01,aechos
2014,45,8 de noviembre,Chandelier,['Sia'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,75.0,Chandelier,['Sia'],1000 Forms Of Fear,https://api.spotify.com/v1/tracks/4VrWlk8IQxevMvERoX08iC,2014-07-04,pau_ik
2014,47,22 de noviembre,Chandelier,['Sia'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,52.0,Chandelier,['Sia'],Chandelier,https://api.spotify.com/v1/tracks/3D4QFgYa3P9P0gjmv4eX6I,2014-03-17,dannig012
2014,47,22 de noviembre,Chandelier,['Sia'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,67.0,Chandelier,['Sia'],1000 Forms Of Fear (Deluxe Version),https://api.spotify.com/v1/tracks/2s1sdSqGcKxpPr5lCl7jAV,2015-05-01,aechos
2014,47,22 de noviembre,Chandelier,['Sia'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,75.0,Chandelier,['Sia'],1000 Forms Of Fear,https://api.spotify.com/v1/tracks/4VrWlk8IQxevMvERoX08iC,2014-07-04,pau_ik
2014,52,27 de diciembre,Tocado y hundido,['Melendi'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2014,53.0,Tocado y hundido,['Melendi'],Un alumno más,https://api.spotify.com/v1/tracks/4lN533ecUjcnqTkdxaYoP2,2014-11-25,jluisite
2015,3,17 de enero,Tocado y hundido,['Melendi'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2015,53.0,Tocado y hundido,['Melendi'],Un alumno más,https://api.spotify.com/v1/tracks/4lN533ecUjcnqTkdxaYoP2,2014-11-25,jluisite
2015,2,10 de enero,People Help the People,['Birdy'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2015,61.0,People Help the People,['Birdy'],Birdy,https://api.spotify.com/v1/tracks/0YywjDvFudcaHG74NuWISy,2011-11-04,brunocossio
2015,4,24 de enero,Uptown Funk,"['Mark Ronson', 'Bruno Mars']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2015,33.0,Uptown Funk,"['Mark Ronson', 'Bruno Mars']",Uptown Funk,https://api.spotify.com/v1/tracks/4rmPQGwcLQjCoFq5NrTA0D,2014-11-24,pau_ik
2015,4,24 de enero,Uptown Funk,"['Mark Ronson', 'Bruno Mars']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2015,78.0,Uptown Funk,"['Mark Ronson', 'Bruno Mars']",Uptown Special,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,2015-01-12,42416345k
2015,5,31 de enero,Uptown Funk,"['Mark Ronson', 'Bruno Mars']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2015,33.0,Uptown Funk,"['Mark Ronson', 'Bruno Mars']",Uptown Funk,https://api.spotify.com/v1/tracks/4rmPQGwcLQjCoFq5NrTA0D,2014-11-24,pau_ik
2015,5,31 de enero,Uptown Funk,"['Mark Ronson', 'Bruno Mars']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2015,78.0,Uptown Funk,"['Mark Ronson', 'Bruno Mars']",Uptown Special,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,2015-01-12,42416345k
2015,6,7 de febrero,Uptown Funk,"['Mark Ronson', 'Bruno Mars']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2015,33.0,Uptown Funk,"['Mark Ronson', 'Bruno Mars']",Uptown Funk,https://api.spotify.com/v1/tracks/4rmPQGwcLQjCoFq5NrTA0D,2014-11-24,pau_ik
2015,6,7 de febrero,Uptown Funk,"['Mark Ronson', 'Bruno Mars']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2015,78.0,Uptown Funk,"['Mark Ronson', 'Bruno Mars']",Uptown Special,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,2015-01-12,42416345k
2015,9,28 de febrero,Animals,['Maroon 5'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2015,2.0,Animals,['Maroon 5'],V,https://api.spotify.com/v1/tracks/7uolkTLavH97itenLjNmx9,2014-08-29,42416345k
2015,15,11 de abril,Elastic Heart,['Sia'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2015,68.0,Elastic Heart,['Sia'],1000 Forms Of Fear,https://api.spotify.com/v1/tracks/6kwAbEjseqBob48jCus7Sz,2014-07-04,dannig012
2015,15,11 de abril,Elastic Heart,['Sia'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2015,63.0,Elastic Heart,['Sia'],1000 Forms Of Fear (Deluxe Version),https://api.spotify.com/v1/tracks/5S9lfZu1YF8xKkgSsqL2Bd,2015-05-01,dannig012
2015,18,2 de mayo,I'm an Albatraoz,['AronChupa'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2015,69.0,I'm an Albatraoz,['AronChupa'],I'm an Albatraoz,https://api.spotify.com/v1/tracks/5MhsZlmKJG6X5kTHkdwC4B,2014-08-08,angelus_
2015,44,31 de octubre,Marvin Gaye,"['Charlie Puth', 'Meghan Trainor']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2015,68.0,Marvin Gaye,"['Charlie Puth', 'Meghan Trainor']",Some Type Of Love,https://api.spotify.com/v1/tracks/6ukMqDxnOPOgoHdak7Kyp3,2015-05-01,dannig012
2015,45,7 de noviembre,What Do You Mean?,['Justin Bieber'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2015,9.0,What Do You Mean?,['Justin Bieber'],What Do You Mean?,https://api.spotify.com/v1/tracks/1ds2QsfhAAfRiaFMGDzrdb,2015-08-28,angelus_
2015,46,14 de noviembre,Hello,['Adele'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2015,68.0,Hello,['Adele'],25,https://api.spotify.com/v1/tracks/4aebBr4JAihzJQR0CiIZJv,2015-11-20,dannig012
2015,47,21 de noviembre,Hello,['Adele'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2015,68.0,Hello,['Adele'],25,https://api.spotify.com/v1/tracks/4aebBr4JAihzJQR0CiIZJv,2015-11-20,dannig012
2015,48,28 de noviembre,Hello,['Adele'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_Los_40_Principales_(Espa%C3%B1a)_2015,68.0,Hello,['Adele'],25,https://api.spotify.com/v1/tracks/4aebBr4JAihzJQR0CiIZJv,2015-11-20,dannig012
2016,30,23 de julio,Ain't Your Mama,['Jennifer Lopez'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_LOS40_(Espa%C3%B1a)_2016,69.0,Ain't Your Mama,['Jennifer Lopez'],Ain't Your Mama,https://api.spotify.com/v1/tracks/2hgzdQdnfWwtdpZbhZlV72,2016-04-07,dannig012
2016,38,17 de septiembre,We Don't Talk Anymore,"['Charlie Puth', 'Selena Gomez']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_LOS40_(Espa%C3%B1a)_2016,76.0,We Don't Talk Anymore,"['Charlie Puth', 'Selena Gomez']",Nine Track Mind,https://api.spotify.com/v1/tracks/06KyNuuMOX1ROXRhj787tj,2016-01-29,nestorviolin
2016,46,12 de noviembre,The Greatest,"['Sia', 'Kendrick Lamar']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_LOS40_(Espa%C3%B1a)_2016,72.0,The Greatest,"['Sia', 'Kendrick Lamar']",This Is Acting (Deluxe Version),https://api.spotify.com/v1/tracks/7xHWNBFm6ObGEQPaUxHuKO,2016-10-21,aechos
2016,46,12 de noviembre,The Greatest,"['Sia', 'Kendrick Lamar']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_LOS40_(Espa%C3%B1a)_2016,15.0,The Greatest,"['Sia', 'Kendrick Lamar']",The Greatest,https://api.spotify.com/v1/tracks/3XIIOCu6B8PuGq5j61asEM,2016,dannig012
2016,52,24 de diciembre,Chantaje,"['Shakira', 'Maluma']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_LOS40_(Espa%C3%B1a)_2016,15.0,Chantaje,"['Shakira', 'Maluma']",Chantaje,https://api.spotify.com/v1/tracks/1WniHvhq9zTkny0WvGXX8o,2016,aechos
2016,53,31 de diciembre,Chantaje,"['Shakira', 'Maluma']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_LOS40_(Espa%C3%B1a)_2016,15.0,Chantaje,"['Shakira', 'Maluma']",Chantaje,https://api.spotify.com/v1/tracks/1WniHvhq9zTkny0WvGXX8o,2016,aechos
2017,4,28 de enero,Shape of You,['Ed Sheeran'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_LOS40_(Espa%C3%B1a)_2017,84.0,Shape of You,['Ed Sheeran'],÷ (Deluxe),https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,2017-03-03,angelus_
2017,5,4 de febrero,Shape of You,['Ed Sheeran'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_LOS40_(Espa%C3%B1a)_2017,84.0,Shape of You,['Ed Sheeran'],÷ (Deluxe),https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,2017-03-03,angelus_
2017,11,18 de marzo,Shape of You,['Ed Sheeran'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_LOS40_(Espa%C3%B1a)_2017,84.0,Shape of You,['Ed Sheeran'],÷ (Deluxe),https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,2017-03-03,angelus_
2017,12,25 de marzo,Shape of You,['Ed Sheeran'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_LOS40_(Espa%C3%B1a)_2017,84.0,Shape of You,['Ed Sheeran'],÷ (Deluxe),https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,2017-03-03,angelus_
2017,26,1 de julio,Issues,['Julia Michaels'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_LOS40_(Espa%C3%B1a)_2017,17.0,Issues,['Julia Michaels'],Issues,https://api.spotify.com/v1/tracks/1sXUWdKx03aP9Gmzft58rt,2017-01-13,dannig012
2017,27,8 de julio,Malibu,['Miley Cyrus'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_LOS40_(Espa%C3%B1a)_2017,76.0,Malibu,['Miley Cyrus'],Younger Now,https://api.spotify.com/v1/tracks/1UZOjK1BwmwWU14Erba9CZ,2017-09-29,nestorviolin
2017,29,22 de julio,Attention,['Charlie Puth'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_LOS40_(Espa%C3%B1a)_2017,23.0,Attention,['Charlie Puth'],Attention,https://api.spotify.com/v1/tracks/4iLqG9SeJSnt0cSPICSjxv,2017-04-20,nestorviolin
2017,30,29 de julio,Attention,['Charlie Puth'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_LOS40_(Espa%C3%B1a)_2017,23.0,Attention,['Charlie Puth'],Attention,https://api.spotify.com/v1/tracks/4iLqG9SeJSnt0cSPICSjxv,2017-04-20,nestorviolin
2017,40,7 de octubre,No vaya a ser,['Pablo Alborán'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_LOS40_(Espa%C3%B1a)_2017,54.0,No vaya a ser,['Pablo Alborán'],Prometo,https://api.spotify.com/v1/tracks/6ZZOdrcqRZzTCwGlsy00SU,2017-11-17,chicareversible
2017,48,2 de diciembre,New Rules,['Dua Lipa'],https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_LOS40_(Espa%C3%B1a)_2017,80.0,New Rules,['Dua Lipa'],Dua Lipa (Deluxe),https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0,2017-06-02,42416345k
2018,18,5 de mayo,X,"['Nicky Jam', 'J Balvin']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_LOS40_(Espa%C3%B1a)_2018,77.0,X,"['Nicky Jam', 'J Balvin']",X,https://api.spotify.com/v1/tracks/39N9RPD9MRb5WmoLzNzPeA,2018-03-02,amane88
2018,32,11 de agosto,Flames,"['David Guetta', 'Sia']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_LOS40_(Espa%C3%B1a)_2018,75.0,Flames,"['David Guetta', 'Sia']",Flames,https://api.spotify.com/v1/tracks/33IOhptvC2Qoy2UhjiHXLV,2018-03-22,aechos
2018,32,11 de agosto,Flames,"['David Guetta', 'Sia']",https://es.wikipedia.org/wiki/Anexo:Los_n%C3%BAmeros_uno_de_LOS40_(Espa%C3%B1a)_2018,64.0,Flames,"['David Guetta', 'Sia']",7,https://api.spotify.com/v1/tracks/66BjcDhhwWCcQIBxHMpKXh,2018-09-14,nestorviolin
