,id,name,category,subcategory,price,currency,brand,price_btc,price_satoshi
0,54521,Ensalada Mezclum Petit Plà 250g,Frescos,Mercado,2.98,EUR,Fruites i  Verdures Lluís Macià,0.00033536012388067936,33536.01238806794
1,42519,Aguacate Maduro,Frescos,Mercado,3.99,EUR,Fruites i  Verdures Lluís Macià,0.00044902244774627873,44902.24477462787
2,43876,Plátano de Canarias Verde,Frescos,Mercado,2.47,EUR,Fruites i  Verdures Lluís Macià,0.0002779662771762678,27796.627717626783
3,42501,Plátano de Canarias Maduro,Frescos,Mercado,2.47,EUR,Fruites i  Verdures Lluís Macià,0.0002779662771762678,27796.627717626783
4,42535,Fresas de Maresme 500g,Frescos,Mercado,3.98,EUR,Fruites i  Verdures Lluís Macià,0.000447897078203055,44789.7078203055
5,42516,Kiwi Amarillo,Frescos,Mercado,9.03,EUR,Fruites i  Verdures Lluís Macià,0.0010162086975310518,101620.86975310517
6,42502,Mandarina,Frescos,Mercado,3.98,EUR,Fruites i  Verdures Lluís Macià,0.000447897078203055,44789.7078203055
7,45971,Melón Bollo/Vicentin - Media Unidad,Frescos,Mercado,6.3,EUR,Fruites i  Verdures Lluís Macià,0.0007089828122309663,70898.28122309664
8,48267,Fresas de Huelva 500g,Frescos,Mercado,2.99,EUR,Fruites i  Verdures Lluís Macià,0.0003364854934239031,33648.54934239031
9,42538,Calabacín,Frescos,Mercado,1.68,EUR,Fruites i  Verdures Lluís Macià,0.00018906208326159102,18906.208326159103
10,42551,Brócoli,Frescos,Mercado,1.25,EUR,Fruites i  Verdures Lluís Macià,0.0001406711929029695,14067.11929029695
11,42531,Judía Perona,Frescos,Mercado,2.49,EUR,Fruites i  Verdures Lluís Macià,0.0002802170162627153,28021.701626271533
12,42564,Patata Blanca (Monalisa),Frescos,Mercado,1.2,EUR,Fruites i  Verdures Lluís Macià,0.00013504434518685075,13504.434518685075
13,42539,Berenjena Negra,Frescos,Mercado,1.23,EUR,Fruites i  Verdures Lluís Macià,0.000138420453816522,13842.0453816522
14,42543,Pepino,Frescos,Mercado,1.25,EUR,Fruites i  Verdures Lluís Macià,0.0001406711929029695,14067.11929029695
15,42600,Cebolla Tierna Manojo,Frescos,Mercado,1.95,EUR,Fruites i  Verdures Lluís Macià,0.00021944706092863245,21944.706092863245
16,42563,Zanahoria Segovia,Frescos,Mercado,1.85,EUR,Fruites i  Verdures Lluís Macià,0.0002081933654963949,20819.33654963949
17,42541,Pimiento Rojo,Frescos,Mercado,2.0,EUR,Fruites i  Verdures Lluís Macià,0.00022507390864475124,22507.390864475125
18,42830,Salmón Noruego Superior Suprema 210 gr aprox,Frescos,Mercado,4.91,EUR,Peixnot,0.0005525564457228643,55255.64457228643
19,42816,Lubina a Filetes 350 gr,Frescos,Mercado,3.43,EUR,Peixnot,0.00038600175332574837,38600.175332574836
20,43359,Salmón Noruego Ecológico Suprema 220gr,Frescos,Mercado,6.34,EUR,Peixnot,0.0007134842904038615,71348.42904038615
21,42809,Dorada a Filetes 350 gr,Frescos,Mercado,3.47,EUR,Peixnot,0.00039050323149864344,39050.32314986434
22,46451,Salmón a Dados 210 gr,Frescos,Mercado,5.04,EUR,Peixnot,0.0005671862497847732,56718.62497847732
23,42846,Calamar Fresco pequeño Limpio para plancha 500 gr,Frescos,Mercado,10.0,EUR,Peixnot,0.001125369543223756,112536.9543223756
24,42863,Mejillón de Roca 500 gr,Frescos,Mercado,2.0,EUR,Peixnot,0.00022507390864475124,22507.390864475125
25,42820,Merluza de Arrastre - Media a Filetes - sin Cabeza 1000 gr,Frescos,Mercado,10.0,EUR,Peixnot,0.001125369543223756,112536.9543223756
26,42150,Hamburguesa de Ternera de Girona 4 uds,Frescos,Mercado,4.2,EUR,Carnisseria Olga,0.0004726552081539776,47265.52081539776
27,42156,Carne Picada de Ternera de Girona 500g,Frescos,Mercado,4.95,EUR,Carnisseria Olga,0.0005570579238957593,55705.79238957593
28,42904,Salchichas de Cerdo - 6 a 8 uds aprox,Frescos,Mercado,4.2,EUR,Carns i Xarcuteria Escofet Oliver,0.0004726552081539776,47265.52081539776
29,42274,Hamburguesa de Pollo con Teriyaki y Sésamo  2 x 150g,Frescos,Mercado,2.97,EUR,Polleries El Pagès,0.0003342347543374556,33423.47543374556
30,42326,Salchichas de Pollo 6 uds aprox,Frescos,Mercado,3.47,EUR,Polleries El Pagès,0.00039050323149864344,39050.32314986434
31,42269,Hamburguesa de Pollo 2 x 150g,Frescos,Mercado,2.97,EUR,Polleries El Pagès,0.0003342347543374556,33423.47543374556
32,42145,Hamburguesa Eco de Bistec de Ternera 1ª del Pallars 2uds,Frescos,Mercado,6.0,EUR,Carnisseria Olga,0.0006752217259342537,67522.17259342538
33,42151,Minihamburguesas de Ternera Eco 8uds,Frescos,Mercado,7.5,EUR,Carnisseria Olga,0.0008440271574178172,84402.71574178172
34,42936,Longaniza de Payés,Frescos,Mercado,2.65,EUR,Carns i Xarcuteria Escofet Oliver,0.0002982229289542954,29822.29289542954
35,42929,Jamón cocido extra,Frescos,Mercado,2.09,EUR,Carns i Xarcuteria Escofet Oliver,0.00023520223453376502,23520.223453376504
36,42932,Pechuga de Pavo cocida,Frescos,Mercado,2.69,EUR,Carns i Xarcuteria Escofet Oliver,0.0003027244071271904,30272.44071271904
37,42941,Jamón de Teruel,Frescos,Mercado,3.15,EUR,Carns i Xarcuteria Escofet Oliver,0.00035449140611548317,35449.14061154832
38,47266,Pierna de Pavo Extra Natural,Frescos,Mercado,2.33,EUR,Carns i Xarcuteria Escofet Oliver,0.0002622111035711352,26221.11035711352
39,42935,Fuet Extra en pieza,Frescos,Mercado,3.55,EUR,Carns i Xarcuteria Escofet Oliver,0.0003995061878444334,39950.618784443344
40,42921,Chorizo Ibérico de Bellota,Frescos,Mercado,2.35,EUR,Carns i Xarcuteria Escofet Oliver,0.0002644618426575827,26446.18426575827
41,42937,Sobrasada de Mallorca,Frescos,Mercado,1.95,EUR,Carns i Xarcuteria Escofet Oliver,0.00021944706092863245,21944.706092863245
42,47267,Queso Feta Griego D.O.P.,Frescos,Mercado,2.79,EUR,Carns i Xarcuteria Escofet Oliver,0.000313978102559428,31397.810255942797
43,49928,Queso en Cuña Artesanal Fresco de Cabra 200gr,Frescos,Mercado,3.18,EUR,Cansaladeria Alós,0.0003578675147451545,35786.75147451545
44,42952,Queso Burrata,Frescos,Mercado,4.9,EUR,Carns i Xarcuteria Escofet Oliver,0.0005514310761796405,55143.10761796405
45,42751,Garbanzos Cocidos,Frescos,Mercado,3.05,EUR,Llegums Porta Novau,0.00034323771068324563,34323.77106832456
46,42757,Lenteja Pardina Cocida,Frescos,Mercado,3.05,EUR,Llegums Porta Novau,0.00034323771068324563,34323.77106832456
47,42756,Alubias de Santa Pau Cocidas,Frescos,Mercado,3.05,EUR,Llegums Porta Novau,0.00034323771068324563,34323.77106832456
48,44685,Hummus,Frescos,Mercado,3.8,EUR,Llegums Porta Novau,0.0004276404264250273,42764.04264250273
49,42319,Canelones de Rostit 6 uds.,Frescos,Mercado,5.5,EUR,Polleries El Pagès,0.0006189532487730659,61895.32487730659
50,42767,Pasta Fresca Tallarines,Frescos,Mercado,2.85,EUR,Llegums Porta Novau,0.0003207303198187705,32073.03198187705
51,42515,Kiwi Verde,Frescos,Mercado,3.87,EUR,Fruites i  Verdures Lluís Macià,0.00043551801322759364,43551.80132275936
52,42507,Manzana Pink Lady,Frescos,Mercado,3.58,EUR,Fruites i  Verdures Lluís Macià,0.00040288229647410473,40288.22964741047
53,42509,Pera Conference Rincón del Soto,Frescos,Mercado,2.98,EUR,Fruites i  Verdures Lluís Macià,0.00033536012388067936,33536.01238806794
54,42504,Manzana Fuji,Frescos,Mercado,3.5,EUR,Fruites i  Verdures Lluís Macià,0.00039387934012831465,39387.934012831465
55,42505,Manzana Golden,Frescos,Mercado,2.98,EUR,Fruites i  Verdures Lluís Macià,0.00033536012388067936,33536.01238806794
56,43877,Aguacate Verde,Frescos,Mercado,4.39,EUR,Fruites i  Verdures Lluís Macià,0.000494037229475229,49403.722947522896
57,42517,Limón Premium,Frescos,Mercado,2.75,EUR,Fruites i  Verdures Lluís Macià,0.00030947662438653297,30947.662438653297
58,42520,Mango,Frescos,Mercado,3.99,EUR,Fruites i  Verdures Lluís Macià,0.00044902244774627873,44902.24477462787
59,43681,Cerezas Premium,Frescos,Mercado,12.45,EUR,Fruites i  Verdures Lluís Macià,0.0014010850813135764,140108.50813135764
60,29403,Cesta Mixta Temporada Semanal 2-3 Personas (7 Kg aprox),Frescos,Frescos de Temporada,25.95,EUR,Antolín,0.002920333964665647,292033.3964665647
61,45940,Cesta Fruta de Temporada Semanal 2-3 Personas,Frescos,Frescos de Temporada,26.9,EUR,Antolín,0.003027244071271904,302724.4071271904
62,42559,Alcachofas,Frescos,Frescos de Temporada,2.68,EUR,Fruites i  Verdures Lluís Macià,0.0003015990375839667,30159.90375839667
63,44702,Guisantes Llavaneras Premium Pelados 250 gr,Frescos,Frescos de Temporada,9.95,EUR,Fruites i  Verdures Lluís Macià,0.0011197426955076373,111974.26955076374
64,43682,Calçots de Valls - Manojo x25,Frescos,Frescos de Temporada,5.95,EUR,Fruites i  Verdures Lluís Macià,0.000669594878218135,66959.4878218135
65,42531,Judía Perona,Frescos,Frescos de Temporada,2.49,EUR,Fruites i  Verdures Lluís Macià,0.0002802170162627153,28021.701626271533
66,27455,Naranja de Zumo en Bolsa 5Kg,Frescos,Frescos de Temporada,6.29,EUR,Antolín,0.0007078574426877427,70785.74426877427
67,48267,Fresas de Huelva 500g,Frescos,Frescos de Temporada,2.99,EUR,Fruites i  Verdures Lluís Macià,0.0003364854934239031,33648.54934239031
68,42535,Fresas de Maresme 500g,Frescos,Frescos de Temporada,3.98,EUR,Fruites i  Verdures Lluís Macià,0.000447897078203055,44789.7078203055
69,28658,Zanahoria Ecológica,Frescos,Frescos de Temporada,1.99,EUR,ECOOOO,0.0002239485391015275,22394.85391015275
70,28039,Brócoli Ecológico,Frescos,Frescos de Temporada,2.49,EUR,ECOOOO,0.0002802170162627153,28021.701626271533
71,28659,Calabacín Ecológico - 2-3 unidades,Frescos,Frescos de Temporada,2.59,EUR,ECOOOO,0.00029147071169495286,29147.071169495288
72,42510,Pera Comice ( tipo Puigcerdà),Frescos,Frescos de Temporada,4.48,EUR,Fruites i  Verdures Lluís Macià,0.0005041655553642429,50416.55553642429
73,42512,Granada,Frescos,Frescos de Temporada,1.64,EUR,Fruites i  Verdures Lluís Macià,0.000184560605088696,18456.0605088696
74,26271,Plátano Canarias Maduro Extra - 3/4 unidades,Frescos,Frescos de Temporada,1.69,EUR,Plátano de Canarias,0.0001901874528048148,19018.745280481482
75,44916,Calabacin Extra 1-2 uds,Frescos,Frescos de Temporada,0.99,EUR,Antolín,0.00011141158477915187,11141.158477915187
76,44912,Puerro a Granel Extra 1-2 uds,Frescos,Frescos de Temporada,1.49,EUR,Antolín,0.00016768006194033968,16768.00619403397
77,25903,Patata Blanca del Cura Extra,Frescos,Frescos de Temporada,1.49,EUR,Antolín,0.00016768006194033968,16768.00619403397
78,27997,Tomate de Colgar en Ristra Extra,Frescos,Frescos de Temporada,3.79,EUR,Antolín,0.0004265150568818036,42651.50568818036
79,26645,Limones Extra - 6/7 unidades,Frescos,Frescos de Temporada,2.69,EUR,Antolín,0.0003027244071271904,30272.44071271904
80,42538,Calabacín,Frescos,Frescos de Temporada,1.68,EUR,Fruites i  Verdures Lluís Macià,0.00018906208326159102,18906.208326159103
81,25912,Tomate Cor de Bou Extra - 2/3 unidades,Frescos,Frescos de Temporada,3.19,EUR,Antolín,0.00035899288428837823,35899.288428837826
82,25904,Patata Kennebec Extra (ideal para freir) 1Kg,Frescos,Frescos de Temporada,1.3,EUR,Antolín,0.0001462980406190883,14629.804061908831
83,26638,Judía Perona Extra,Frescos,Frescos de Temporada,3.89,EUR,Antolín,0.0004377687523140412,43776.87523140412
84,18086,Ensalada Duo Canónigo y Rúcula Florette,Frescos,Frescos de Temporada,1.99,EUR,Florette,0.0002239485391015275,22394.85391015275
85,25880,Cebolla Dulce - 4 unidades Extra (ideal ensalada),Frescos,Frescos de Temporada,2.25,EUR,Antolín,0.00025320814722534513,25320.814722534513
86,28160,Cebolla Tierna Extra Maresme,Frescos,Frescos de Temporada,2.19,EUR,Antolín,0.0002464559299660026,24645.592996600262
87,26640,Boniato Extra - 2-3 unidades,Frescos,Frescos de Temporada,1.29,EUR,Antolín,0.00014517267107586455,14517.267107586455
88,25891,Espárragos Verdes Trigueros Extra,Frescos,Frescos de Temporada,5.49,EUR,Antolín,0.0006178278792298422,61782.78792298422
89,25890,Espárragos Verdes Trigueros 1ª,Frescos,Frescos de Temporada,3.19,EUR,Antolín,0.00035899288428837823,35899.288428837826
90,31545,Limón 1ª 5-6 unidades,Frescos,Frescos de Temporada,1.49,EUR,Antolín,0.00016768006194033968,16768.00619403397
91,46821,Brócoli Extra 1ud,Frescos,Frescos de Temporada,1.39,EUR,Antolín,0.0001564263665081021,15642.63665081021
92,25895,Lechuga Escarola del Prat Extra,Frescos,Frescos de Temporada,2.25,EUR,Antolín,0.00025320814722534513,25320.814722534513
93,25899,Lechuga Trocadero Extra,Frescos,Frescos de Temporada,1.49,EUR,Antolín,0.00016768006194033968,16768.00619403397
94,26840,Pimiento Rojo Extra - 1/2 unidades,Frescos,Frescos de Temporada,1.85,EUR,Antolín,0.0002081933654963949,20819.33654963949
95,26643,Zanahoria en Manojo Extra,Frescos,Frescos de Temporada,1.99,EUR,Antolín,0.0002239485391015275,22394.85391015275
96,44914,Berenjena Extra 1-2 uds,Frescos,Frescos de Temporada,0.79,EUR,Antolín,8.890419391467674e-05,8890.419391467674
97,27998,Col Kale Extra,Frescos,Frescos de Temporada,2.25,EUR,Antolín,0.00025320814722534513,25320.814722534513
98,25896,Lechuga Hoja de Roble Extra,Frescos,Frescos de Temporada,1.89,EUR,Antolín,0.0002126948436692899,21269.48436692899
99,25898,Lechuga Maravilla Extra,Frescos,Frescos de Temporada,1.29,EUR,Antolín,0.00014517267107586455,14517.267107586455
100,25897,Lechuga Larga de Maresme Extra,Frescos,Frescos de Temporada,1.39,EUR,Antolín,0.0001564263665081021,15642.63665081021
101,25906,Rábanos de Maresme Extra,Frescos,Frescos de Temporada,0.99,EUR,Antolín,0.00011141158477915187,11141.158477915187
102,49326,Calabacín 1ª 1Kg,Frescos,Frescos de Temporada,1.99,EUR,Antolín,0.0002239485391015275,22394.85391015275
103,80777,Calçots de Valls - Manojo x25,Frescos,Frescos de Temporada,5.39,EUR,Antolín,0.0006065741837976045,60657.41837976046
104,80172,Cabeza de Ajo 2uds,Frescos,Frescos de Temporada,1.3,EUR,Fruites i  Verdures Lluís Macià,0.0001462980406190883,14629.804061908831
105,42560,Ajos Tiernos,Frescos,Frescos de Temporada,1.25,EUR,Fruites i  Verdures Lluís Macià,0.0001406711929029695,14067.11929029695
106,42539,Berenjena Negra,Frescos,Frescos de Temporada,1.23,EUR,Fruites i  Verdures Lluís Macià,0.000138420453816522,13842.0453816522
107,42540,Berenjena Lila,Frescos,Frescos de Temporada,1.79,EUR,Fruites i  Verdures Lluís Macià,0.00020144114823705236,20144.114823705237
108,29245,Berenjena Ecológica - 1/2 unidades,Frescos,Frescos de Temporada,3.89,EUR,ECOOOO,0.0004377687523140412,43776.87523140412
109,36153,Pepino Ecológico - 2-3 unidades,Frescos,Frescos de Temporada,2.79,EUR,ECOOOO,0.000313978102559428,31397.810255942797
110,31405,Pimiento Verde Italiano Ecológico,Frescos,Frescos de Temporada,2.35,EUR,ECOOOO,0.0002644618426575827,26446.18426575827
111,53626,Flores de Brócoli Ecológico 500gr,Frescos,Frescos de Temporada,1.79,EUR,ECOOOO,0.00020144114823705236,20144.114823705237
112,29244,Pimiento Rojo Ecológico - 1-2 unidades,Frescos,Frescos de Temporada,2.59,EUR,ECOOOO,0.00029147071169495286,29147.071169495288
113,28046,Lechuga Maravilla Ecológica,Frescos,Frescos de Temporada,2.19,EUR,ECOOOO,0.0002464559299660026,24645.592996600262
114,28044,Coliflor Ecológica,Frescos,Frescos de Temporada,2.69,EUR,ECOOOO,0.0003027244071271904,30272.44071271904
115,44363,Fresón Ecológico Caja 1 Kg,Frescos,Frescos de Temporada,9.35,EUR,ECOOOO,0.001052220522914212,105222.05229142119
116,37176,Fresón Ecológico 250gr,Frescos,Frescos de Temporada,3.1,EUR,ECOOOO,0.00034886455839936445,34886.45583993645
117,25870,Moras Extra,Frescos,Frescos de Temporada,3.79,EUR,Antolín,0.0004265150568818036,42651.50568818036
118,30766,Piña Costa Rica,Frescos,Frescos de Temporada,5.99,EUR,Antolín,0.00067409635639103,67409.635639103
119,25866,Grosella Extra,Frescos,Frescos de Temporada,7.49,EUR,Antolín,0.0008429017878745934,84290.17878745934
120,28659,Calabacín Ecológico - 2-3 unidades,Frescos,Frescos Ecológicos,2.59,EUR,ECOOOO,0.00029147071169495286,29147.071169495288
121,28040,Calabaza Ecológica 800gr - 1kg,Frescos,Frescos Ecológicos,2.69,EUR,ECOOOO,0.0003027244071271904,30272.44071271904
122,25123,Huevos Ecológicos Mans Cat. 0 M/L (6 ud),Frescos,Frescos Ecológicos,2.59,EUR,MANS,0.00029147071169495286,29147.071169495288
123,28053,Limón Ecológico - 4/5 unidades,Frescos,Frescos Ecológicos,2.49,EUR,ECOOOO,0.0002802170162627153,28021.701626271533
124,28052,Kiwi Verde Zespri Ecológico - 4 unidades,Frescos,Frescos Ecológicos,2.99,EUR,ECOOOO,0.0003364854934239031,33648.54934239031
125,57586,Tomate Marmalindo  Eco,Frescos,Frescos Ecológicos,3.09,EUR,ECOOOO,0.00034773918885614065,34773.91888561407
126,37175,Aguacate Ecológico Verde - 2-3 unidades,Frescos,Frescos Ecológicos,3.59,EUR,ECOOOO,0.00040400766601732843,40400.766601732845
127,28049,Patata Blanca Ecológica 2 Kg,Frescos,Frescos Ecológicos,3.89,EUR,ECOOOO,0.0004377687523140412,43776.87523140412
128,28660,Plátano de Canarias Ecológico Verde - 4-5 unidades,Frescos,Frescos Ecológicos,2.69,EUR,ECOOOO,0.0003027244071271904,30272.44071271904
129,37940,Arándanos Ecológicos,Frescos,Frescos Ecológicos,3.09,EUR,ECOOOO,0.00034773918885614065,34773.91888561407
130,28056,Manzana Golden Ecológica - 3-4 unidades,Frescos,Frescos Ecológicos,2.79,EUR,ECOOOO,0.000313978102559428,31397.810255942797
131,28054,Mandarina Ecológica,Frescos,Frescos Ecológicos,2.35,EUR,ECOOOO,0.0002644618426575827,26446.18426575827
132,37941,Frambuesas Ecológicas,Frescos,Frescos Ecológicos,3.25,EUR,ECOOOO,0.00036574510154772076,36574.51015477208
133,28055,Pera Conference Ecológica - 4-5 unidades,Frescos,Frescos Ecológicos,2.99,EUR,ECOOOO,0.0003364854934239031,33648.54934239031
134,28059,Naranja de Mesa Ecológica 1kg,Frescos,Frescos Ecológicos,1.79,EUR,ECOOOO,0.00020144114823705236,20144.114823705237
135,36153,Pepino Ecológico - 2-3 unidades,Frescos,Frescos Ecológicos,2.79,EUR,ECOOOO,0.000313978102559428,31397.810255942797
136,29941,Alcachofa Ecológica - 3/4 unidades,Frescos,Frescos Ecológicos,3.05,EUR,ECOOOO,0.00034323771068324563,34323.77106832456
137,28042,Cebolla Seca Ecológica (ideal freír) - 4 unidades,Frescos,Frescos Ecológicos,2.25,EUR,ECOOOO,0.00025320814722534513,25320.814722534513
138,29244,Pimiento Rojo Ecológico - 1-2 unidades,Frescos,Frescos Ecológicos,2.59,EUR,ECOOOO,0.00029147071169495286,29147.071169495288
139,28050,Tomate de Ensalada Ecológico - 2/3 unidades,Frescos,Frescos Ecológicos,2.79,EUR,ECOOOO,0.000313978102559428,31397.810255942797
140,28046,Lechuga Maravilla Ecológica,Frescos,Frescos Ecológicos,2.19,EUR,ECOOOO,0.0002464559299660026,24645.592996600262
141,32626,Tomate de Colgar Ecológico,Frescos,Frescos Ecológicos,2.95,EUR,ECOOOO,0.0003319840152510081,33198.40152510081
142,28035,Ajo Ecológico - 3/4 unidades,Frescos,Frescos Ecológicos,2.69,EUR,ECOOOO,0.0003027244071271904,30272.44071271904
143,32625,Tomate de Rama Ecológico,Frescos,Frescos Ecológicos,2.49,EUR,ECOOOO,0.0002802170162627153,28021.701626271533
144,28658,Zanahoria Ecológica,Frescos,Frescos Ecológicos,1.99,EUR,ECOOOO,0.0002239485391015275,22394.85391015275
145,29245,Berenjena Ecológica - 1/2 unidades,Frescos,Frescos Ecológicos,3.89,EUR,ECOOOO,0.0004377687523140412,43776.87523140412
146,31405,Pimiento Verde Italiano Ecológico,Frescos,Frescos Ecológicos,2.35,EUR,ECOOOO,0.0002644618426575827,26446.18426575827
147,31406,Tomate Cherry Ecológico,Frescos,Frescos Ecológicos,1.99,EUR,ECOOOO,0.0002239485391015275,22394.85391015275
148,28044,Coliflor Ecológica,Frescos,Frescos Ecológicos,2.69,EUR,ECOOOO,0.0003027244071271904,30272.44071271904
149,28043,Col Rizada Ecológica,Frescos,Frescos Ecológicos,2.55,EUR,ECOOOO,0.0002869692335220578,28696.92335220578
150,28037,Apio Ecológico,Frescos,Frescos Ecológicos,2.65,EUR,ECOOOO,0.0002982229289542954,29822.29289542954
151,28058,Manzana Fuji Eco - 4 unidades,Frescos,Frescos Ecológicos,3.19,EUR,ECOOOO,0.00035899288428837823,35899.288428837826
152,37421,Cúrcuma Ecológica,Frescos,Frescos Ecológicos,1.89,EUR,ECOOOO,0.0002126948436692899,21269.48436692899
153,37179,Jengibre Ecológico,Frescos,Frescos Ecológicos,1.75,EUR,ECOOOO,0.00019693967006415732,19693.967006415733
154,28045,Lechuga Hoja de Roble Ecológica,Frescos,Frescos Ecológicos,2.09,EUR,ECOOOO,0.00023520223453376502,23520.223453376504
155,41740,Boniato Ecológico,Frescos,Frescos Ecológicos,2.45,EUR,ECOOOO,0.00027571553808982026,27571.553808982026
156,79100,Lechuga Hoja Roble Verde,Frescos,Frescos Ecológicos,2.09,EUR,ECOOOO,0.00023520223453376502,23520.223453376504
157,31404,Judía Perona Ecológica,Frescos,Frescos Ecológicos,4.89,EUR,ECOOOO,0.0005503057066364168,55030.57066364168
158,34528,Remolacha Ecológica,Frescos,Frescos Ecológicos,1.65,EUR,ECOOOO,0.00018568597463191976,18568.597463191974
159,78581,Patata Roja 1kg,Frescos,Frescos Ecológicos,2.39,EUR,ECOOOO,0.00026896332083047774,26896.332083047775
160,28039,Brócoli Ecológico,Frescos,Frescos Ecológicos,2.49,EUR,ECOOOO,0.0002802170162627153,28021.701626271533
161,56212,Calabaza Ecológica 500-800gr,Frescos,Frescos Ecológicos,2.09,EUR,ECOOOO,0.00023520223453376502,23520.223453376504
162,25113,Almendra Tostada Ecológica ECOOOO,Frescos,Frescos Ecológicos,4.35,EUR,ECOOOO,0.0004895357513023339,48953.57513023339
163,25115,Avellana Tostada Ecológica ECOOOO,Frescos,Frescos Ecológicos,3.71,EUR,ECOOOO,0.0004175121005360135,41751.21005360135
164,25116,Avellana en Grano Ecológica ECOOOO,Frescos,Frescos Ecológicos,3.96,EUR,ECOOOO,0.00044564633911660747,44564.63391166075
165,37422,Piña Ecológica,Frescos,Frescos Ecológicos,3.29,EUR,ECOOOO,0.00037024657972061577,37024.65797206158
166,44363,Fresón Ecológico Caja 1 Kg,Frescos,Frescos Ecológicos,9.35,EUR,ECOOOO,0.001052220522914212,105222.05229142119
167,44080,Anacardo Crudo Ecoooo 130g,Frescos,Frescos Ecológicos,4.79,EUR,ECOOOO,0.0005390520112041792,53905.20112041792
168,44081,Anacardo Frito y Salado Ecoooo 130g,Frescos,Frescos Ecológicos,5.05,EUR,ECOOOO,0.0005683116193279968,56831.16193279968
169,44083,Cacahuete Crudo Ecoooo 180g,Frescos,Frescos Ecológicos,2.35,EUR,ECOOOO,0.0002644618426575827,26446.18426575827
170,44084,Cocktail Ensaladas Ecoooo 120g,Frescos,Frescos Ecológicos,4.09,EUR,ECOOOO,0.00046027614317851627,46027.61431785163
171,44087,Incaberris Ecoooo 140g,Frescos,Frescos Ecológicos,4.89,EUR,ECOOOO,0.0005503057066364168,55030.57066364168
172,44091,Nueces de Macadamia Fritas Ecoooo 120g,Frescos,Frescos Ecológicos,7.79,EUR,ECOOOO,0.000876662874171306,87666.2874171306
173,44092,Arándanos Rojos Ecoooo 140g,Frescos,Frescos Ecológicos,4.29,EUR,ECOOOO,0.0004827835340429914,48278.35340429914
174,44093,Nueces Pecanas Ecoooo 120g,Frescos,Frescos Ecológicos,7.35,EUR,ECOOOO,0.0008271466142694608,82714.66142694608
175,44094,Nueces de Brasil Ecoooo 130g,Frescos,Frescos Ecológicos,6.59,EUR,ECOOOO,0.0007416185289844553,74161.85289844553
176,44095,Orejones Ecoooo 120g,Frescos,Frescos Ecológicos,2.19,EUR,ECOOOO,0.0002464559299660026,24645.592996600262
177,44096,Piñones Ecoooo 75g,Frescos,Frescos Ecológicos,8.89,EUR,ECOOOO,0.0010004535239259192,100045.35239259193
178,44097,Ciruelas con hueso Ecoooo 120g,Frescos,Frescos Ecológicos,3.05,EUR,ECOOOO,0.00034323771068324563,34323.77106832456
179,44098,Ciruelas sin Hueso Ecoooo 120g,Frescos,Frescos Ecológicos,3.39,EUR,ECOOOO,0.00038150027515285336,38150.027515285336
180,47282,Cesta Fruta Ecológica 7kg,Frescos,Frutas,29.95,EUR,ECOOOO,0.0033704817819551498,337048.17819551495
181,49191,Pera Conference Ecológica - 8-10 unidades,Frescos,Frutas,5.68,EUR,ECOOOO,0.0006392099005510935,63920.99005510935
182,47493,Mandarina Ecológica 2 Kg,Frescos,Frutas,4.09,EUR,ECOOOO,0.00046027614317851627,46027.61431785163
183,50643,Manzana Royal Gala Eco - 4 unidades,Frescos,Frutas,2.79,EUR,ECOOOO,0.000313978102559428,31397.810255942797
184,29403,Cesta Mixta Temporada Semanal 2-3 Personas (7 Kg aprox),Frescos,Frutas,25.95,EUR,Antolín,0.002920333964665647,292033.3964665647
185,45940,Cesta Fruta de Temporada Semanal 2-3 Personas,Frescos,Frutas,26.9,EUR,Antolín,0.003027244071271904,302724.4071271904
186,28000,Fresas Tipo Fresón Extra,Frescos,Frutas,2.69,EUR,Antolín,0.0003027244071271904,30272.44071271904
187,26641,Mango de Avión Super Extra - 2 unidades,Frescos,Frutas,11.59,EUR,Antolín,0.0013043033005963333,130430.33005963333
188,26642,Aguacate Extra EXOTICA - 2 unidades,Frescos,Frutas,4.25,EUR,Antolín,0.0004782820558700964,47828.20558700964
189,27455,Naranja de Zumo en Bolsa 5Kg,Frescos,Frutas,6.29,EUR,Antolín,0.0007078574426877427,70785.74426877427
190,48267,Fresas de Huelva 500g,Frescos,Frutas,2.99,EUR,Fruites i  Verdures Lluís Macià,0.0003364854934239031,33648.54934239031
191,42535,Fresas de Maresme 500g,Frescos,Frutas,3.98,EUR,Fruites i  Verdures Lluís Macià,0.000447897078203055,44789.7078203055
192,44363,Fresón Ecológico Caja 1 Kg,Frescos,Frutas,9.35,EUR,ECOOOO,0.001052220522914212,105222.05229142119
193,37176,Fresón Ecológico 250gr,Frescos,Frutas,3.1,EUR,ECOOOO,0.00034886455839936445,34886.45583993645
194,42512,Granada,Frescos,Frutas,1.64,EUR,Fruites i  Verdures Lluís Macià,0.000184560605088696,18456.0605088696
195,42502,Mandarina,Frescos,Frutas,3.98,EUR,Fruites i  Verdures Lluís Macià,0.000447897078203055,44789.7078203055
196,28054,Mandarina Ecológica,Frescos,Frutas,2.35,EUR,ECOOOO,0.0002644618426575827,26446.18426575827
197,27456,Mandarina Clementina 1ª,Frescos,Frutas,2.85,EUR,Antolín,0.0003207303198187705,32073.03198187705
